distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
153.7183198,8.62869483,0.180766623,1,0,0,0,0
0.421028127,0.734946643,0.471732127,0,0,0,1,0
7.498455003,0.014001554,1.33778473,1,0,0,1,0
6.887992882,11.25032615,0.801005804,1,0,0,1,0
40.79686789,0.711510636,0.298973142,1,0,0,1,0
50.69371778,4.120275469,0.273215363,1,0,0,1,0
6.669578005,1.768750282,0.29134089,1,1,0,1,0
39.46978189,7.203671604,7.207020601,1,0,0,1,1
3.86190074,0.262857308,3.890788605,1,0,0,0,0
5.754513492,0.97192429,0.736766292,1,0,0,0,0
3.502121431,7.948587397,1.86099755,1,1,0,1,0
11.88181252,9.01609386,1.017631911,1,1,0,0,0
10.62106761,12.94140924,0.688823938,1,1,0,0,0
30.6348908,0.068075072,2.336772667,1,0,0,1,0
45.77546564,2.230147178,2.594932343,1,0,0,1,0
6.16830076,4.000124825,0.425791907,1,1,0,0,0
28.46767217,0.237927931,0.680591137,1,0,0,1,0
25.10329579,9.638571689,0.401739898,1,0,0,0,0
26.70620397,0.638994612,0.301946554,1,1,1,1,0
23.7075058,8.770420994,2.847792729,1,1,0,0,0
1.51820608,0.566715005,12.98293393,0,0,0,0,1
28.56434976,2.400427233,0.57695354,1,1,0,1,0
6.147783139,9.043141313,2.424970005,1,0,1,0,0
45.18996771,0.282948582,0.92072986,1,0,0,1,0
91.20281126,1.050024367,0.523183101,1,0,0,1,0
2.25667489,13.09453744,0.337072455,1,1,0,1,0
4.727679135,1.496360851,0.791606706,1,0,0,0,0
17.20683069,0.476464628,2.412733607,1,0,0,1,0
4.431553319,23.3328834,2.069921021,1,0,0,1,0
1.361967568,2.645216149,1.006686932,0,1,0,0,0
53.46096766,0.1692822,1.002694657,1,1,0,0,0
16.08511322,3.289336552,1.216752535,1,0,0,1,0
68.82221131,11.9871164,0.282849393,1,0,1,0,0
2.862155147,0.05176028,0.624933229,1,0,0,0,0
18.13546546,0.313342919,0.185588979,1,1,0,1,0
9.558115043,0.048951523,0.587016622,1,0,1,0,0
57.65362463,1.113526295,0.290451184,1,0,0,1,0
3.704610407,0.051849572,0.622975393,1,0,1,1,0
0.982715014,16.48838437,3.023640647,0,0,0,1,0
20.60683188,0.547541709,3.949123391,1,1,0,1,0
19.05821311,0.605959606,1.005764123,1,1,0,0,0
4.066009507,4.580601156,0.296450198,1,0,1,0,0
4.795877022,11.38538489,2.078255352,1,0,0,1,0
7.999255439,0.410775384,0.678414023,1,1,0,1,0
13.3518771,4.695343241,0.446778177,1,0,0,1,0
3.758437821,0.536789867,0.221729698,1,1,0,0,0
26.97816455,1.065912871,1.360003408,1,0,1,0,0
9.821432552,0.162043881,1.908304766,1,1,0,1,0
6.941301908,1.559159904,3.724967696,1,0,0,0,0
14.13963932,0.010434167,0.733246669,1,0,0,1,0
7.551385202,0.928083452,0.716457898,1,1,0,0,0
28.34506123,0.873720999,0.393163164,1,0,0,0,0
31.10624166,0.485899298,0.204724981,1,0,0,1,0
174.9326716,0.284786388,3.11805452,1,1,0,1,0
1.51378192,1.330105778,2.174024392,0,0,0,1,0
3.208710978,3.884827524,0.669700352,1,1,0,0,0
3.438184238,1.039926864,2.37182628,1,0,0,1,0
7.585482517,0.64507255,3.681698129,1,1,0,1,0
1.928001836,0.30839597,1.521724681,1,0,0,1,0
0.80837575,0.053796778,1.542696786,0,1,0,1,0
27.30193179,0.398868624,0.970749776,1,0,0,1,0
4.316219374,0.59358992,1.909173727,1,0,0,1,0
12.72377071,0.424249959,0.261487707,1,1,0,0,0
199.3668328,2.367420916,0.438662942,1,0,0,0,0
7.884249921,0.081074586,0.481528137,1,1,0,0,0
22.42812859,4.272040016,1.054890541,1,1,0,1,0
18.06559857,1.730656224,1.291582634,1,1,0,1,0
10.60398624,0.288797669,0.266889551,1,0,1,1,0
27.09449219,0.360591473,2.39088514,1,0,0,0,0
88.9231077,0.771522406,0.959975893,1,0,0,1,0
7.858826499,1.854930447,0.093579829,1,0,0,1,0
8.565397327,4.132638768,1.26448792,1,0,0,1,0
58.31644527,1.663704601,0.594897638,1,1,0,0,0
9.274203988,1.155804511,0.132841146,1,0,0,1,0
34.3285341,0.319198379,0.745092145,1,0,0,1,0
3.704055797,0.306976194,0.570394065,1,0,0,1,0
74.97036538,0.15029323,0.959504392,1,0,0,1,0
16.88967929,1.304205689,0.682491721,1,0,0,0,0
7.952861197,23.97604914,0.536700703,1,0,0,0,0
4.299536752,0.091618091,0.729219265,1,0,0,0,0
28.52601913,4.76373541,4.629330587,1,0,0,0,0
0.528879908,0.04630713,2.982851459,0,1,0,1,0
0.856508045,0.66415742,3.358223074,0,0,0,1,0
108.1207728,0.36492722,0.637810551,1,1,1,1,0
2.149971453,3.711813452,0.102348417,1,0,0,0,0
14.025583,0.198812766,0.210602957,1,1,0,1,0
11.98990867,2.223468077,5.424598379,1,1,0,0,0
16.34741017,0.215733942,3.197058198,1,0,0,0,0
11.97086853,3.847979717,2.292051443,1,0,0,1,0
5.11850712,0.718091739,3.765347468,1,1,0,0,0
9.330236101,7.798190068,5.576715285,1,0,0,1,1
13.5481714,0.884790025,2.199111488,1,0,0,1,0
3.024423046,1.545326201,1.188345661,1,0,0,1,0
1.326884595,0.611586603,0.603744964,0,0,0,1,0
38.85738852,0.258195963,0.454502276,1,0,0,1,0
4.86542293,1.065029451,2.901539368,1,0,0,0,0
84.05316155,0.525864908,3.073464292,1,1,0,0,0
32.14054293,0.127938125,0.435299416,1,1,0,0,0
23.99959626,0.143844166,2.38830718,1,0,0,0,0
92.86407183,0.738461576,0.098628723,1,1,0,1,0
2.867218589,1.145066711,0.538133313,1,0,0,0,0
26.34468663,0.298295622,0.49402206,1,0,0,1,0
35.78483949,0.218540683,0.35573481,1,0,1,1,0
8.201068877,0.0656237,0.824015343,1,0,0,0,0
101.4424681,2.064216814,1.123704212,1,1,1,1,0
6.374533653,1.237788684,0.322328023,1,1,0,1,0
0.778777278,0.576171404,0.993135656,0,0,0,1,0
15.55122083,0.013611724,1.456396238,1,0,0,1,0
1.458973247,37.10987448,0.639524039,0,0,0,0,0
7.131499239,0.361173785,0.912932653,1,1,0,0,0
1.253503618,0.178455771,0.924520888,0,0,0,0,0
9.763983709,1.746513516,3.608315603,1,0,0,1,0
2.120405865,0.782592841,1.895289378,1,0,0,1,0
40.63382165,0.030544796,0.859542359,1,1,0,1,0
4.724431181,0.235835848,2.136435645,1,1,0,1,0
15.43471828,1.78614827,0.78500023,1,0,0,1,0
34.44429424,0.723379951,1.064636271,1,1,0,0,0
7.419540148,0.856786777,0.13754783,1,1,0,0,0
12.14603185,0.143798876,1.537505986,1,1,0,1,0
36.25537736,6.614164479,0.517455533,1,0,0,0,0
14.79998509,4.303534317,4.108442227,1,0,0,1,1
113.5240896,0.127156192,0.056397767,1,0,0,0,0
39.2472667,0.026512188,0.375878989,1,1,1,1,0
19.16617807,1.449815035,4.078249468,1,0,0,1,1
5.343269585,1.557547782,0.63600452,1,1,0,1,0
33.87835654,2.470195453,0.547367464,1,0,0,1,0
9.717381531,0.381798406,1.749152669,1,0,0,1,0
25.42849038,6.203591639,0.232744831,1,0,0,1,0
22.32877766,0.322146002,0.867743145,1,1,0,1,0
13.50539402,0.037821903,0.263558239,1,0,0,1,0
6.332942879,1.349027825,0.483863396,1,1,0,1,0
6.457293264,1.062594678,0.359529642,1,0,1,1,0
69.99599697,1.358135052,2.981471826,1,1,0,0,0
10.94960099,0.150127988,0.154148583,1,0,0,1,0
15.36369781,0.083456603,0.195136337,1,0,0,1,0
27.13329858,0.244998097,0.881810572,1,0,0,1,0
0.591432756,3.057309283,0.426762389,0,1,0,1,0
32.62634853,5.901898799,0.065808762,1,1,0,0,0
58.95365411,17.28336211,5.792698011,1,0,0,1,1
49.55239281,0.239703948,0.516492376,1,1,0,0,0
120.0766791,0.287702422,2.344890911,1,1,0,1,0
5.8944926,1.067693352,0.258103567,1,0,0,0,0
9.288732383,3.045577508,0.825165443,1,0,0,1,0
16.73201068,0.046915895,0.929693808,1,1,0,1,0
25.18076718,0.113415015,1.074329967,1,1,0,0,0
31.0965941,15.95502375,0.985575922,1,0,0,0,0
20.65538884,1.545897472,10.0273949,1,1,0,1,1
26.43198484,1.336827052,1.042635321,1,1,0,1,0
3.953285976,4.249090175,0.207719753,1,0,0,1,0
8.661613482,0.753678935,2.276627934,1,1,1,1,0
6.516443564,0.04623503,1.46248928,1,0,0,1,0
4.096466841,1.614439037,2.631155182,1,0,0,1,0
4.457150038,1.540145841,0.18050225,1,1,1,1,0
13.57395923,0.299868815,6.092748487,1,0,0,1,1
0.8998168,0.027750875,1.573436171,0,0,0,1,0
1.442147064,0.013051159,1.66699015,0,0,0,1,0
45.82248484,2.629155683,2.097516252,1,0,0,1,0
20.10275691,6.711509479,1.658979647,1,0,0,0,0
26.09265012,0.45888818,1.59444586,1,0,0,0,0
12.87614669,0.671721288,0.598495162,1,0,1,1,0
3.206923319,2.357678076,0.377923269,1,0,1,1,0
6.857855761,0.071145151,0.845059371,1,0,1,1,0
96.56275785,4.087725131,1.112155893,1,0,1,0,0
1.201786748,1.264403112,4.925627747,0,0,0,0,1
0.295801265,0.06688932,0.371109782,0,0,0,0,0
29.3399864,2.644081764,0.261770015,1,1,0,1,0
8.656119487,0.350131962,1.775232952,1,1,0,1,0
3.568060641,0.124178655,0.146634903,1,0,1,1,0
13.21259458,9.682457032,1.984731335,1,0,0,0,0
3.831093923,0.167137114,0.369481026,1,0,0,0,0
30.30648321,0.086115841,8.674502654,1,0,0,1,1
21.33301085,2.856228041,0.797932448,1,1,0,1,0
11.80550194,0.03352701,0.209218073,1,0,0,1,0
32.95702716,1.683551689,0.319385536,1,0,1,0,0
5.858118805,0.141638338,3.268860242,1,0,0,1,0
3.78994609,1.212485552,0.215821167,1,0,0,1,0
5.197933727,0.85535966,2.073084282,1,1,0,0,0
90.3657064,0.858546911,1.493733547,1,0,0,1,0
32.04714404,0.188483737,0.10832606,1,1,0,1,0
9.928430754,0.074094698,3.621367108,1,1,0,0,0
3.840476857,12.68261877,5.650418093,1,1,0,1,1
0.577714393,58.7523681,0.352058644,0,0,0,1,1
29.70697536,5.749041398,2.114488625,1,0,0,1,0
22.22355067,0.263683945,0.082535862,1,0,0,0,0
6.360103589,2.622029045,2.133337708,1,0,0,1,0
7.404442177,3.48682731,0.747784495,1,0,0,1,0
72.46220081,0.560170337,0.31605653,1,0,0,1,0
7.430347058,1.582117929,0.24748738,1,1,0,0,0
3.136682163,0.066987807,0.165984483,1,0,1,0,0
1.367087603,0.558233563,0.772928635,0,0,1,0,0
5.375675397,3.681107433,6.46253387,1,1,0,1,1
36.07238176,5.808054243,1.82902649,1,0,0,0,0
43.91371484,6.753898167,1.00470699,1,1,0,1,0
3.819478017,1.125000659,0.878371708,1,0,0,1,0
95.99326204,0.848286224,0.462600911,1,1,0,0,0
54.49397398,0.0771901,1.183538237,1,0,0,0,0
2.621227777,1.701863551,3.319493245,1,1,0,1,0
43.55676613,0.01798538,3.36656924,1,0,0,0,0
5.262206926,0.421119533,1.968079638,1,1,1,1,0
2.6798399,7.345652351,0.584026291,1,1,0,1,0
2.579361562,0.613298003,0.387293072,1,1,0,1,0
2.089877947,3.547833857,2.450118552,1,0,0,1,0
8.501380242,1.364568117,1.086804337,1,0,0,1,0
227.4898619,0.987975246,4.08613375,1,0,0,1,1
3.069772639,98.99375708,0.783490863,1,0,0,1,1
64.03353565,3.038605738,0.386002628,1,1,0,1,0
12.80359292,1.468900507,0.669247514,1,0,0,0,0
365.0173154,0.296400392,0.760524909,1,0,0,0,0
64.57994189,1.255200638,0.601315263,1,0,0,1,0
22.36567015,0.490251316,4.679981379,1,1,0,1,1
0.953695844,0.570705394,0.648098886,0,1,0,1,0
22.26949082,2.983639571,0.371909844,1,1,1,1,0
3.399445184,2.70443582,2.183590359,1,1,0,0,0
2.240858829,38.20747594,4.258124071,1,1,1,1,0
1.1897414,1.388557002,0.356705349,0,0,0,0,0
29.38031631,0.485175066,0.380309636,1,1,0,0,0
3.623188566,0.873224593,1.691278705,1,0,0,1,0
0.467598468,13.82808241,5.328692021,0,1,0,1,1
6.924796493,0.263172624,0.341174963,1,1,1,1,0
2.638744862,9.683282648,2.537887809,1,0,0,1,0
7.553115968,0.186303175,0.489565775,1,0,0,1,0
1.53570352,5.153361933,0.184774609,0,1,0,1,0
0.805781335,2.744820936,2.109758113,0,0,0,1,0
22.31018083,2.759009762,2.637916045,1,0,0,1,0
38.98972794,0.336575224,5.003222443,1,1,0,0,0
6.588435108,2.774210434,0.376936556,1,0,0,1,0
6.633128971,0.27229091,0.53119699,1,0,0,1,0
6.052065578,0.185290778,0.551062051,1,0,0,1,0
9.778379356,8.845207231,2.017430122,1,0,0,1,0
16.67937198,0.319125115,1.285783737,1,0,0,1,0
12.84636309,2.185778972,1.887310274,1,1,0,1,0
6.830871766,1.327794952,0.710289143,1,0,0,1,0
52.06927056,0.254012776,2.552464986,1,1,0,0,0
5.811320135,2.40043259,1.014744644,1,1,1,0,0
3.742278168,0.149672896,6.278184851,1,0,0,0,0
27.18060101,0.301248076,3.858254668,1,0,0,0,0
65.09882624,0.692607934,4.92676298,1,1,0,1,1
77.32735596,3.163369794,1.064693482,1,1,0,1,0
49.40183888,4.891849967,0.298825763,1,0,0,1,0
6.424150185,0.030756624,2.647149152,1,0,0,1,0
22.33893645,1.137156378,0.203620588,1,0,0,0,0
3.231225976,0.498455996,0.809364519,1,0,0,1,0
6.777517891,0.862617064,4.032010595,1,1,0,1,1
51.1455289,0.622569012,1.710095347,1,0,0,1,0
137.7192566,14.64955672,0.575364555,1,1,0,0,0
25.73800162,7.705042384,0.508935728,1,0,0,0,0
4.979774924,0.548618789,0.772782057,1,1,0,1,0
14.00286667,7.278119096,0.990789053,1,1,0,0,0
11.5285061,10.53581563,1.570067299,1,0,0,0,0
3.696880362,11.64066815,0.426347352,1,1,0,1,0
33.12522199,0.417734159,3.315287272,1,0,0,0,0
9.225981758,0.389178944,0.634532568,1,0,0,1,0
117.5348303,7.374551097,0.251738096,1,0,0,1,1
16.79011062,3.117391071,1.197376939,1,0,0,1,0
0.662879422,1.083789573,1.093700939,0,0,0,0,0
6.698773632,0.296950054,31.56266535,1,0,0,1,1
8.120052159,0.571532718,0.539050285,1,1,0,0,0
54.24747707,3.344573216,3.364797802,1,1,0,1,0
1.636719322,1.291937014,0.770468081,0,1,1,0,0
7.128288707,0.796462855,0.239375,1,0,0,1,0
1.309215652,0.249160166,3.746606877,0,1,0,1,0
38.12729063,1.943450502,2.044414247,1,0,1,1,0
0.964467451,2.849020886,0.739380743,0,0,0,1,0
104.9540974,0.113450175,0.78041922,1,0,0,1,1
73.16857318,1.059300847,0.469835132,1,0,0,1,0
77.22000856,0.494640276,0.695067553,1,0,0,0,0
1.67704647,0.460766805,1.145611867,0,1,0,0,0
23.21461663,0.65218415,0.442767208,1,0,0,1,0
8.580697927,17.51563391,1.08199026,1,0,0,1,0
5.075799498,0.193996768,1.987576773,1,0,0,1,0
8.001505459,0.146284319,4.545019601,1,0,0,1,1
2.802566174,0.495471014,1.279704652,1,0,0,1,0
1.690129806,0.308443969,4.884760917,0,0,0,1,1
150.9319079,0.724313557,0.22672831,1,0,0,1,1
7.835167041,0.749124603,0.910351315,1,1,0,0,0
6.823122029,0.041068194,1.832765078,1,0,0,1,0
36.69183044,0.720324819,0.731665064,1,0,0,0,0
0.314307354,0.015074401,0.111484992,0,0,0,0,0
4.963274165,8.791570005,0.149203521,1,1,0,1,0
2.866867758,5.75651052,0.283934047,1,0,0,1,0
59.19854198,0.177254168,0.245851907,1,1,0,1,0
2.772161465,0.382331868,0.905253882,1,0,0,1,0
7.734008753,0.04886371,0.965588134,1,0,0,1,0
19.23592823,31.72567438,1.395461027,1,1,0,0,0
1.421990799,0.981653961,0.11342062,0,0,0,0,0
330.196647,0.999509896,1.026725795,1,0,0,1,1
29.38948944,5.181875662,0.237968703,1,0,0,0,0
9.534619105,0.134221207,0.139909647,1,0,0,1,0
2.224890355,5.676908825,1.166522559,1,0,0,1,0
37.68865911,0.288470006,2.603205648,1,0,0,1,0
20.43761032,0.934282262,0.911775056,1,1,0,0,0
25.09316192,2.067537074,0.244292633,1,0,0,1,0
12.3491241,1.014697242,0.154368356,1,0,0,0,0
15.94726588,0.411310497,2.237301078,1,0,0,1,0
1.954857482,3.048236745,3.505051117,1,0,0,1,0
5.046616804,0.457829655,0.918328406,1,0,1,1,0
28.63109191,14.00567692,1.8185746,1,0,0,0,0
5.85646236,1.546955174,2.070527751,1,1,0,0,0
5.640791121,0.82001275,0.382619099,1,0,0,0,0
26.03410511,7.190382291,7.583145106,1,1,0,0,0
16.47170752,3.46763434,3.190436776,1,1,0,1,0
21.36553493,0.326196918,0.37580251,1,0,0,0,0
99.43403891,1.058046662,5.120612646,1,1,0,0,0
11.90964599,1.066365949,4.193388484,1,1,0,1,1
3.641392026,32.84309433,0.177518961,1,0,0,0,0
53.04270376,0.23160751,0.611532636,1,0,0,1,0
326.4378226,46.31726012,1.177880824,1,0,1,0,0
1.610229031,0.142520601,2.518229505,0,1,0,1,0
1.526349195,0.129989858,0.996408447,0,1,0,0,0
8.460817056,0.008261961,0.948000351,1,1,0,1,0
4.604381872,0.20011248,0.302765679,1,0,0,1,0
2.222666629,1.206171909,2.06332066,1,0,0,1,0
6.950470586,0.615489246,2.110036565,1,0,0,1,0
1.578525653,0.017166673,0.54144471,0,0,0,1,0
1.955573787,0.505291954,1.111515525,1,0,0,1,0
1.453017775,0.156449237,0.211010137,0,0,0,1,0
1.681215228,0.366198222,0.868536982,0,1,0,0,0
3.47295997,0.686450669,0.338722488,1,0,0,1,0
4.923956724,0.134075232,0.23215941,1,1,0,0,0
26.49756879,0.090177125,0.422582802,1,0,0,1,0
33.85776098,4.216365076,3.885077856,1,0,0,0,0
0.899102747,0.242761934,1.977200793,0,0,0,1,0
10.84349555,1.628138798,0.63729702,1,0,0,1,0
92.81462518,0.123851345,0.428171436,1,0,0,1,0
2.975756722,0.723533282,0.425592816,1,1,0,1,0
21.27792566,4.251803332,0.160496424,1,1,0,0,0
14.02736622,0.065767504,0.651233006,1,1,0,0,0
4.4248332,0.475490985,0.722462922,1,0,0,0,0
1.303131386,2.398792315,7.718924382,0,1,1,1,0
25.35153604,1.27151077,1.019958831,1,0,0,0,0
0.549652671,1.233809493,3.009864805,0,0,0,1,0
6.902296537,5.840267973,4.440830351,1,0,0,1,1
31.45859769,0.039041121,7.72615295,1,0,0,1,1
1.152232633,0.222146691,0.789388617,0,0,0,1,0
9.812357615,0.516352082,2.944530127,1,0,0,1,0
53.88887777,0.129126733,1.521613097,1,0,0,0,0
0.365419516,8.207735777,2.250003119,0,0,0,1,0
79.78932362,0.00766194,0.55319035,1,0,0,0,0
9.448147699,0.21014444,0.629566589,1,1,1,1,0
6.457469545,0.334005793,11.70666107,1,0,0,1,1
2.379132564,0.316215442,1.434249282,1,0,0,0,0
3.816419244,1.689494701,0.364167643,1,0,0,1,0
35.24502931,0.183163912,0.593184341,1,0,0,0,0
65.54261399,7.076759575,0.451764144,1,0,0,1,0
2.642338671,0.487272792,1.481522905,1,0,0,0,0
10.69877442,0.716114691,0.735163033,1,0,0,1,0
6.223808634,1.13667983,0.8074709,1,1,0,0,0
22.93990788,0.083684257,1.444035136,1,0,1,1,0
14.79090258,0.800453203,0.846124613,1,0,0,1,0
1.76689053,0.420875901,2.975721974,0,1,0,0,0
2.021851808,0.882770266,0.960687573,1,1,0,1,0
2.128540741,0.423193219,0.062138347,1,1,0,1,0
3.286249776,3.619086803,0.952341273,1,0,0,1,0
17.51880076,0.398646364,0.934853941,1,0,0,0,0
5.8198233,9.210533618,4.939063141,1,1,0,0,0
1.865477502,1.159368326,0.682736464,0,0,0,1,0
12.83760478,0.996572546,0.203013262,1,0,0,1,0
6.10696266,0.084271751,0.646950065,1,1,0,1,0
4.107973165,1.140133123,15.7899762,1,0,0,1,1
6.883372296,20.10503054,1.566177622,1,0,0,1,0
11.15557852,1.331219326,0.751244838,1,0,0,1,0
32.78889019,2.153678973,1.792063226,1,0,0,1,0
6.729803642,0.250865945,0.513092423,1,0,0,1,0
6.009125808,4.529623983,2.147416505,1,1,0,0,0
2.23634478,2.462831421,6.981033313,1,0,0,0,0
33.9363984,1.165233021,22.86991854,1,0,0,1,1
30.36890132,1.107339137,0.193500784,1,0,0,0,0
2.005992553,1.575655907,1.342620213,1,0,0,0,0
4.621085451,1.87529106,0.287656996,1,0,0,1,0
10.72721612,2.994375305,1.523698735,1,0,0,0,0
5.621115889,0.425136355,2.101817477,1,1,0,1,0
6.074994971,3.77696953,5.486190435,1,0,0,0,0
19.65037948,1.134811801,5.522378289,1,0,0,1,1
10.76297302,0.261652184,0.735103282,1,0,0,1,0
6.289010551,0.669257651,0.360406689,1,0,0,1,0
4.334474668,0.121805607,8.666519643,1,0,0,1,1
12.78512889,7.032872751,0.290435356,1,0,0,1,0
105.6572505,2.797577861,5.167295956,1,1,0,1,1
7.716254651,5.346754439,0.118502123,1,1,0,1,0
0.818906681,0.429619727,0.233252347,0,0,0,1,0
62.46768009,2.382485237,3.376645663,1,0,1,1,0
19.98526928,2.289777373,0.913613303,1,0,0,0,0
82.21474421,1.158679375,0.410093524,1,0,0,0,0
9.703356704,2.551698803,4.306563833,1,1,0,0,0
2.916587,0.61669215,0.652554075,1,1,0,1,0
17.38638484,0.214113325,0.510356422,1,0,0,0,0
3.691401893,46.49661456,4.71808266,1,0,0,1,1
17.8276442,0.389025886,3.818485935,1,0,0,1,0
3.675029482,0.473745358,0.423676782,1,0,1,0,0
52.12148907,0.231391997,0.083364975,1,1,1,0,0
4.499181976,0.409043409,0.196334876,1,0,0,0,0
10.20630772,0.099542449,0.290908214,1,0,0,1,0
62.15054818,13.39305733,0.306938482,1,1,0,0,0
185.2915475,0.141034528,1.420236814,1,1,1,1,0
30.72288562,0.30485885,7.363158142,1,0,0,1,1
10.34039473,0.146559276,0.459301203,1,0,0,0,0
13.66293948,0.122451795,0.719425259,1,1,0,0,0
8.374031984,80.90540904,5.07129929,1,0,0,1,1
1.342388647,931.591856,0.85570688,0,1,0,0,0
70.31271726,0.176851639,2.611830583,1,1,0,1,0
18.33985393,0.064345904,0.685250635,1,1,0,1,0
18.75076449,1.187977523,0.069442673,1,0,0,1,0
7.588492964,0.085042052,0.914569467,1,0,1,1,0
82.15791824,0.25077486,1.186291038,1,1,0,1,0
43.59935787,0.264221707,5.257352717,1,0,0,0,0
2.763559076,1.027671533,1.42623251,1,0,0,1,0
23.55615225,1.950351985,0.313531994,1,0,0,1,0
117.81734,19.47986719,2.020490076,1,1,0,1,0
16.46727313,1.087658943,1.338731116,1,0,0,1,0
6.333464357,0.082451334,0.794119414,1,1,0,0,0
1.636963844,2.125994326,0.454317052,0,1,0,1,0
82.48057743,2.262696245,0.145218937,1,0,0,0,0
30.21179784,9.414262208,2.990283009,1,1,0,1,0
2.807633065,14.68935061,1.702835791,1,1,0,1,0
2.888197965,4.113458004,1.073216049,1,1,0,1,0
11.03314313,27.77756687,0.373760744,1,1,0,1,0
14.93459912,19.12713838,2.692067341,1,0,0,0,0
85.68847164,1.325801093,0.668217872,1,0,0,1,0
21.74699258,0.108269177,0.23004089,1,1,0,1,0
9.666443761,31.7613807,0.280756985,1,0,0,1,0
17.95750933,0.938844261,0.180098925,1,1,1,1,0
0.60850035,1.790691716,3.219565168,0,0,0,0,0
1.747742358,1.494898538,0.718963642,0,1,0,1,0
1.643621398,0.873191459,0.129508811,0,1,0,1,0
27.24003912,1.534011181,0.479565674,1,0,0,0,0
3.16276717,0.358539307,0.35327355,1,0,1,0,0
13.27982242,2.965549835,1.142351265,1,0,0,0,0
7.462964211,0.142176092,2.751117088,1,0,0,0,0
13.50950195,1.505229178,2.279844839,1,0,0,1,0
41.03886987,7.488791582,3.321548272,1,0,0,0,0
7.587627283,0.556224073,0.627545239,1,1,0,1,0
3.363456722,0.868545842,0.865608264,1,0,0,1,0
15.69382239,0.198351085,0.458956792,1,0,0,1,0
4.91153527,6.055416144,0.757095619,1,0,1,1,0
16.63765711,4.565752558,0.505466445,1,1,0,0,0
50.21983347,0.110731274,0.97285449,1,1,0,1,0
4.467504391,4.067159915,4.787669656,1,1,0,1,1
205.4212544,3.697330418,1.134430563,1,0,0,1,1
14.64867102,0.355393604,0.649146858,1,0,1,1,0
7.665336267,0.243277408,1.42576362,1,0,0,0,0
5.54148099,1.328168716,2.40834208,1,0,0,1,0
1.413576297,0.889334418,2.435573477,0,0,1,1,0
3.443671412,0.639981186,0.110038743,1,1,0,1,0
18.42422377,0.83380406,5.346532002,1,1,0,1,1
3.852420022,2.008151087,0.527619972,1,0,0,1,0
166.1178278,1.787426043,1.682264769,1,0,0,1,1
239.2220609,1.263115106,0.520931196,1,0,1,0,0
19.97710908,6.513819584,2.114885698,1,0,0,0,0
3.148594074,5.189940108,3.586229883,1,0,0,0,0
13.99389393,0.060643751,2.024685671,1,0,0,1,0
1.540003424,3.725547596,8.31385041,0,1,0,1,1
4.852106376,2.470776244,0.255222114,1,1,0,1,0
63.9479217,0.340856145,0.153016449,1,0,0,1,0
161.2188724,0.412769729,1.850333893,1,1,0,1,0
7.173380023,4.720943703,0.408031599,1,0,1,1,0
12.89538379,2.80501221,1.16071836,1,1,0,0,0
9.425027146,3.557042712,1.776783292,1,0,0,0,0
9.310608735,0.490403401,3.010559876,1,0,1,0,0
21.25021114,0.021984458,1.55594995,1,1,0,1,0
17.17173475,2.181363302,0.789033099,1,1,0,0,0
55.93270458,1.257320617,1.644553706,1,0,0,0,0
171.7970966,0.808488981,3.282997001,1,1,0,1,0
9.138146102,5.325017786,0.26983248,1,0,0,1,0
3.467420958,1.293820797,0.693629852,1,1,0,1,0
88.46269477,1.039046384,1.925696235,1,0,0,1,0
12.98890882,5.046290401,0.980121731,1,1,0,1,0
26.12885941,3.532898484,0.31561657,1,1,0,1,0
25.15621055,0.305943295,4.715213848,1,1,0,1,1
19.56947032,0.267249709,0.522375812,1,0,1,0,0
1.072220607,0.70091809,0.451290783,0,0,0,0,0
10.80223072,0.26866259,0.482676858,1,0,0,1,0
128.4582072,0.239889297,1.53519141,1,0,0,1,1
55.01947692,0.25591891,0.159190729,1,0,0,0,0
11.73616704,8.922692238,2.270872465,1,0,0,1,0
28.23386059,1.449781877,4.294049502,1,1,0,1,1
7.943580324,0.670654555,2.123225118,1,0,0,0,0
14.95131384,0.916679713,0.516724791,1,1,0,0,0
84.77378386,2.315385453,6.263147277,1,1,0,1,1
7.493083202,0.24932182,7.07259886,1,0,1,1,0
24.97086258,31.68468668,0.489899146,1,0,0,0,0
16.24013813,0.277201803,3.968044367,1,0,0,1,0
32.3547479,0.586564019,0.683331137,1,0,0,1,0
10.86388525,0.457439148,0.850860685,1,0,0,1,0
27.59039273,0.4761271,0.512978879,1,0,0,1,0
2.533073733,2.416569129,1.072436874,1,0,0,1,0
8.199027784,3.348069145,14.14102718,1,0,0,1,1
2.466127841,0.028544747,1.759447167,1,0,0,0,0
41.87072035,26.81619136,2.741361959,1,0,0,1,0
1.64037734,0.102381097,1.749621639,0,0,0,0,0
2.31496777,0.877672075,2.987427837,1,0,1,1,0
37.40502913,0.892901404,0.706956788,1,1,1,1,0
57.58120997,0.012000649,2.10285653,1,0,0,1,0
48.30538608,0.067344821,1.29829317,1,0,0,0,0
14.22849397,0.588045251,1.983355211,1,1,0,0,0
3.294382683,1.524323878,2.417925074,1,1,0,0,0
38.55806639,10.76783811,0.511910659,1,0,0,1,0
0.498943748,9.068311928,0.424150763,0,0,0,1,0
2.846461347,13.35740251,1.534643969,1,1,1,1,0
